Title,Price,Description,Image URL,Link,Type,Brand,Ingredients
Avoskin YSB Shield Of Sun Essence SPF 50 PA++++ 30ml [EXP 11/2025] - Avoskin YSB Shield Of Sun 30ml,58000.0,"Expired Date : 11/2025
Your Skin Bae Shield of Sun Essence SPF 50 PA++++

Sunscreen pertama dari Your Skin Bae Series dengan tekstur cream ringan dan mudah menyerap. Formula ini akan memberikan perlindungan yang akan membantu menjaga kulit agar tetap cerah, lembap, dan sehat. Produk ini memiliki kandungan utama Sodium Hyaluronate, Chamomile Flower Extract, dan Allantoin yang akan melembapkan dan membantu menenangkan kulit. Dipadukan dengan kandungan 3-O-Ethyl Ascorbic Acid yang efektif untuk mencerahkan kulit wajah.

KEUNGGULAN PRODUK
• Merawat elastisitas dan Kesehatan kulit
• Mengurangi tampilan pori-pori
• Membantu mencegah tampilan penuaan dini
• Melindungi kulit dari paparan sinar UVA dan UVB
• Membantu menenangkan kulit

KANDUNGAN UTAMA :

0.1% Sodium Hyaluronate (HA)
• Menghidrasi dan menjaga kelembapan kulit
• Membantu menjaga fungsi skin barrier
• Membantu menyamarkan tampilan garis halus dan kerutan
• Membantu menenangkan kulit

0.05% Allantoin
• Membantu menjaga kelembapan kulit
• Soothing & healing effect pada kulit
• Membantu merawat tekstur kulit

0.1% 3-O Ethyl Ascorbic Acid
Merupakan salah satu turunan vitamin C yang bekerja dengan cara menghambat enzim tironase yang berperan dalam produksi melanin (pigmen warna kulit) dan juga menghambat akumulasi melanin pada kulit, sehingga efektif digunakan untuk mencerahkan kulit.

0.5% Chamomile Flower Extract
• Mempunyai sifat anti-inflamasi yang dapat membantu menenangkan kulit yang teriritasi ringan
• Memiliki sifat antibakteri, dapat membantu merawat kulit yang berjerawat
• Soothing & healing effect pada kulit.

CARA PAKAI
Gunakan secara merata pada wajah sebanyak 2 jari di pagi hari pada step terakhir penggunaan skincare routine sebelum beraktivitas. Re-apply setiap 4 jam sekali untuk proteksi yang optimal.",https://images.tokopedia.net/img/cache/500-square/o3syd0/1997/1/1/1e62d09334b34ba8a6e5d78600ee7f2b~.jpeg.webp?ect=4g,https://tk.tokopedia.com/ZSBn1xYGh/,Sunscreen,Avoskin,"Sodium Hyaluronate, Chamomile Flower Extract, dan Allantoin yang akan melembapkan dan membantu menenangkan kulit. Dipadukan dengan kandungan 3-O-Ethyl Ascorbic Acid yang efektif untuk mencerahkan kulit wajah."
"Emina Bare with Me Mineral Mild Foundation 30 mL - Semi Matte Finish, Perlindungan terhadap Sinar UV - 03 Caramel",81500.0,"Emina Bare with Me Mineral Mild Foundation, foundation dengan formula ringan yang membuat wajah tampak halus dan membuat warna kulit terlihat lebih merata. Memberikan hasil semi-matte dengan tingkat coverage yang cocok untuk aktivitas sehari-hari sehingga kulit tampak natural dan tetap sehat. Dilengkapi SPF 25 PA+++ sehingga kulit terlindungi dari efek negatif sinar matahari



- Aman digunakan di kulit
- Perlindungan terhadap sinar UVA & UVB (SPF 25/PA+++)
- Healthy semi-matte finish



How to Use :
1. Tuang produk secukupnya
2. Aplikasikan secara merata pada area wajah dan leher menggunakan spons atau tangan



Tips & Trick :
Walaupun termasuk ke dalam jenis liquid foundation, produk ini tetap ringan digunakan sehari-hari dan memberikan hasil natural, sehingga cocok digunakan untuk pergi ke sekolah



Ingredients :
Aqua, Isododecane, Cyclopentasiloxane, Caprylyl Methicone, Ethylhexyl Methoxycinnamate, PEG-10 Dimethicone, Butylene Glycol, Glycerin, Polymethyl Methacrylate, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Sodium Chloride, Phenoxyethanol, Acrylates/Polytrimethylsiloxymethacrylate Copolymer, Polyhydroxystearic Acid, Disteardimonium Hectorite, Tocopheryl Acetate, Hydrated Silica, Silica, Allantoin, Triethoxycaprylysilane, Aluminum Hydroxide, Propylene Carbonate, Dimethicone/Vinyl Dimethicone Crosspolymer, Dimethicone, Biosaccharide Gum-1, Ethylhexylglycerin, Isopropyl Titanium Triisostearate, Cyclotetrasiloxane, Disodium EDTA, Sodium Hyaluronate.

May Contain : CI 77891, CI77492, CI 77491, CI 77499.",https://images.tokopedia.net/img/cache/500-square/o3syd0/1997/1/1/270edc1c453645029c194c26c1f5ef9e~.jpeg.webp?ect=4g,https://tk.tokopedia.com/ZSBnYvkM4/,Foundation,Emina,"Aqua, Isododecane, Cyclopentasiloxane, Caprylyl Methicone, Ethylhexyl Methoxycinnamate, PEG-10 Dimethicone, Butylene Glycol, Glycerin, Polymethyl Methacrylate, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Sodium Chloride, Phenoxyethanol, Acrylates/Polytrimethylsiloxymethacrylate Copolymer, Polyhydroxystearic Acid, Disteardimonium Hectorite, Tocopheryl Acetate, Hydrated Silica, Silica, Allantoin, Triethoxycaprylysilane, Aluminum Hydroxide, Propylene Carbonate, Dimethicone/Vinyl Dimethicone Crosspolymer, Dimethicone, Biosaccharide Gum-1, Ethylhexylglycerin, Isopropyl Titanium Triisostearate, Cyclotetrasiloxane, Disodium EDTA, Sodium Hyaluronate."
SOMETHINC [2 PCS] Lemonade Waterless Vitamin C + Ferulic + NAG + 10% Niacinamide+Moisture Sabi Beet Max Brightening Serum - Bright & Glow,109000.0,"SOMETHINC [2 PCS] Lemonade Waterless Vitamin C + Ferulic + NAG + 10% Niacinamide+Moisture Sabi Beet Max Brightening Serum

Bundles:
Lemonade Waterless Vitamin C + Ferulic + NAG 20 ml
10% Niacinamide+Moisture Sabi Beet Max Brightening Serum

10% Niacinamide + Moisture Sabi Beet Max Brightening Serum
Serum Niacinamide 10% dengan kandungan Sabi Beet yang membantu mencerahkan secara maksimal, mengurangi pigmentasi, memperbaiki tekstur kulit, memperkuat skin barrier, menyamarkan noda hitam, melembabkan, & mengurangi kemerahan.

Lemonade Waterless Vitamin C + Ferulic + NAG

Terinspirasi dari tampilan berkilau Korean Glass Skin, serum ini menggabungkan duo powerful brightening & antioxidant agent: Vitamin C (EAA) & Ferulic, yang memiliki efek sinergis sempurna untuk mencerahkan kulit, serta 67% air ekstrak lemon Jeju yang kaya akan antioksidan sehingga efektif mengurangi flek hitam, keriput & tampilan garis halus.",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2025/3/14/faf8e3dc-956c-4040-b15b-5f53e3e47be6.jpg.webp?ect=4g,https://tk.tokopedia.com/ZSBtoNmGP/,Serum,Somethinc,Ingredients tidak ditemukan.
Azarine Tinted Lippiecable Balm Series 3.5g Lip Balm Moisturizing Long Lasting Extra Lightweight with UV Filter - 02. Caramel Candy,59000.0,"Tinted Lippiecable Balm Series 3.5g Lip Balm Extra lightweight & Non-sticky Formula with UV Filter
Stay Lippiecable, Bye Chapped Lips!

Pelembab bibir dengan kandungan utama Shea Butter, Vitamin E, Hyaluronic Acid, dan 3 Comfort Oils (Sunflower, Almond, dan Rosehip) untuk menutrisi bibir secara menyeluruh, dengan sedikit sensasi dingin untuk merawat bibir yang kering dan pecah-pecah.

Tersedia dalam 4 shades:
1. Banana Jelly (clear shades)
2. Caramel Candy (warm nude with hint of peachy coral) with UV Filter
3. Apple Toffee (true red with neutral undertone) with UV Filter
4. Pinky Gummy (neutral pink with hint of mauve) with UV Filter


Keunggulan Lip Balm Azarine:
1. Instant Plump & Lip Nourish up to 8 hours.
2. Mengandung UV Filter untuk melindungi bibir dari sinar UVA dan UVB (hanya shades 02, 03, 04)
3. Mengandung Sunflower, Almond, dan Rosehip Oil yang nyaman digunakan untuk bibir dan menjadikan bibir menjadi ternutrisi dengan baik.
4. High intense buildable color.

Key Ingredients:
1. Vitamin E: Menutrisi & melembabkan bibir, sekaligus antioksidan.
2. Hyaluronic Acid: Menutrisi & melembabkan bibir, sekaligus antioksidan.
3. Shea Butter: Melembabkan dan menghidrasi bibir.

Cara Pemakaian: Oleskan lip balm secara merata di seluruh bibir atau bagian dalam bibir menggunakan aplikator produk.",https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/62ca2db40b7042e9af03c4d389a6401f~.jpeg.webp?ect=4g,https://tk.tokopedia.com/ZSBneMjUT/,Lip Balm & Oil,Azarine,"Shea Butter, Vitamin E, Hyaluronic Acid, dan 3 Comfort Oils (Sunflower, Almond, dan Rosehip) untuk menutrisi bibir secara menyeluruh, dengan sedikit sensasi dingin untuk merawat bibir yang kering dan pecah-pecah."
Avoskin Miraculous Refining Serum (Exfoliating Serum) - Refining Serum Reg 30ml,159000.0,"Expired date Refining Reguler 08/2027
Avoskin Miraculous Refining Serum 30ml

Avoskin Miraculous Refining Serum berfungsi sebagai
exfoliating serum yang mengandung AHA dan BHA sebagai agen eksfoliator. Kandungan 2% niacinamide, ceramide, Polyglutamic Acid yang dilengkapi dengan ekstrak alami Raspberry, Aloe Vera, Seaweed, dan Chamomile berfungsi melembapkan sehingga kulit tetap terjaga kelembapannya setelah proses eksfoliasi.
Pada produk Miraculous Refining Serum Special Anniversary Edition ini, terdapat penambahan kandungan PGA dan Ceramide yang berfungsi untuk meningkatkan kelembapan ekstra pada kulit dan merawat skin barrier.

Dapat digunakan untuk usia mulai dari 15 tahun.
Ikuti langkah penggunaan dan tips berikut untuk mendapatkan manfaat dari produk Miraculous Refining Serum dengan lebih optimal:
- Aplikasikan secara merata pada kulit wajah menggunakan ujung jari.
- Bilas keesokan harinya, dan jangan lupa gunakan sunscreen favoritmu.

Tips:
- Mencoba menggunakan produk terlebih dulu pada bagian tertentu di wajah disarankan untuk pemilik kulit sensitif.
- Pada awal pemakaian, disarankan untuk digunakan pada malam hari dengan frekuensi pemakaian maksimal 3 kali seminggu.
- Hindari terjadi kontak pada mata saat pemakaian. Bila terjadi iritasi maka hentikan penggunaan sementara dan disarankan untuk segera konsultasi dengan ahlinya.",https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/3cee16c25e2d47f5a6c49b4c742938a3~.jpeg.webp?ect=4g,https://tk.tokopedia.com/ZSBnJJFuv/,Serum,Avoskin,Ingredients tidak ditemukan.
[BAYAR 1 DAPAT 2] Azarine Calmoist Hydrating Micellar Water 90 ml Pembersih Wajah Daily Make Up Untuk Semua Jenis Kulit dengan PENTAVITIN Make Up Remover,49000.0,"1ST MICELLAR WATER WITH PENTAVITIN DI INDONESIA!


Baru! Calmost Hydrating Micellar Water merupakan Micellar Water pertama di Indonesia yang memiliki kandungan PENTAVITIN yang mampu meningkatkan dan mengunci kelembaban kulit up to 24 jam. 


Berfungsi sebagai pembersih wajah dan makeup harian yang efektif mengangkat debu, polusi, serta sisa makeup, menyegarkan, melembapkan, dan membantu menenangkan kulit. Calmost Hydrating Micellar Water memiliki formula yang ringan dan dapat digunakan setiap hari pada semua jenis kulit termasuk kulit kering, berminyak, berjerawat, dan sensitif.


Keunggulan produk: 
1. Untuk semua jenis kulit
2. No alcohol 
3. Aman untuk kulit sensitif dan sudah teruji secara dermatologis dan klinis
4. Non Acnegenic, aman untuk kulit berjerawat sekalipun 
5. Tidak meninggalkan residu seperti rasa licin dan lengket di kulit saat digunakan
6. Tidak perih di mata


KEY INGREDIENTS: 
1. PENTAVITIN = Meningkatkan kelembaban hingga 24 jam dan memperkuat skin barrier.
2. GREEN TEA WATER  = Jeju Green Tea Water kaya antioksidan, bersifat antibakteri pemicu jerawat, mengontrol minyak, menenangkan kulit, dan menjaga hidrasi alami. 


Cara pakai: Basahi kapas dengan Calmoist Hydrating Micellar Water, usapkan merata ke seluruh wajah dan leher, biarkan beberapa detik agar kotoran serta makeup terangkat, lalu lap kembali dengan kapas bersih.",https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/5d3f21b9b4f8444bb32e860558ba2d88~.jpeg.webp?ect=4g,https://tk.tokopedia.com/ZSBneTuxS/,Micellar Water,Azarine,"1. PENTAVITIN = Meningkatkan kelembaban hingga 24 jam dan memperkuat skin barrier.
2. GREEN TEA WATER  = Jeju Green Tea Water kaya antioksidan, bersifat antibakteri pemicu jerawat, mengontrol minyak, menenangkan kulit, dan menjaga hidrasi alami."
Bio Beauty Lab Bundling Phyto 25ml + 5ml Facial Oil Luxurious,216000.0,"Bundling ini terdiri dari 2 varian :

1 Phyto Power Essence 25ml
1 Luxurious Facial Oil Serum 5ml



-Phyto Power Essence ( NA 18210100087 )

Essence yang merangkap Pre-Serum untuk memaksimalkan kinerja perawatan wajah setelahnya (serum / ampoule / moisturizer).

Di formulasikan dengan 75% Active Ingredients sebagai berikut :

Phytoliquid ginseng, Galactomyces, Centella asiaticac extract, niacinamide, camellia leaf extract, cotton seed Extract, Yeast ferment extract, Garlic bulb Extract, Allantion. bermanfaat untuk melembapkan wajah, mencerahkan, menenangkan kulit serta memberi energi kesegaran pada kulit

Dipakai pada tahap pertama setelah mencuci muka, gunanya untuk mempersiapkan kulit dalam penyerapan skincare lainnya agar bisa lebih maksimal dan tentunya membuat kinerja skincare lebih baik.



-Luxurious Facial Oil Serum ( NA 18200105048 )

Luxurious Facial Oil Serum adalah face oil yg menggunakan ingredients utama Squalane oil yg bisa menyerap ke kulit lebih cepat sehingga tidak membuat greasy / berminyak, dapat membantu menghidrasi kulit yg kering dan bisa digunakan berbarengan dengan Gua Sha / Roller.



Step Skincare :

Step 1: Phyto Power Essence

Step 2: Luxurious Facial Oil Serum",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2024/1/16/0505e2fd-55d3-4a76-84e6-9fbae1fdc9e4.png.webp?ect=4g,https://tk.tokopedia.com/ZSBnjy3sa/,Face Oil,Bio Beauty Lab,sebagai berikut :
Avoskin Combo Glowing + Hyadrating (Lactic Acid Serum + Hyacross Serum,209000.0,"1. Lactic Acid 10% + Kiwi Fruit 5% + Niacinamide 2,5% High Dose Serum
• MILD EXFOLIATION • GLOW UP • UNIQUE • LOVEABLE •
Expired Date : 09/2027

Anti Aging Serum
Serum dengan kandungan Lactic Acid, Niacinamide, dan Kiwi Extract yang bermanfaat sebagai anti aging agent melalui eksfoliasi lapisan kulit terluar. Memiliki kandungan antioksidan yang tinggi, kulit akan terlindungi dari bahaya sinar UV dan radikal bebas. Dengan penggunaan rutin, elastisitas kulit akan meningkat dan garis halus tersamarkan.

2. Avoskin YOUR SKIN BAE Ultimate Hyaluron (HYACROSS 3% + GREEN TEA)
Advanced Moisturizer • Unique • Loveable
Expired Date : 08/2027
Brightening & Hydrating Serum
Moisturizing serum yang hadir dengan perpaduan Ultimate Hyaluron HYACROSS 3% dan Green Tea yang berfungsi optimal untuk meningkatkan kelembapan kulit dan menjaga kulit dengan kandungan tinggi anti-oksidan dari green tea. Ultimate Hyaluron HYACROSS 3% + Green Tea Advanced Moisturizer cocok digunakan setiap hari oleh semua kondisi kulit, terutama untuk mengatasi kulit kering.",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2023/10/17/2416ef5f-4198-41ef-bc47-453d42bcae00.png.webp?ect=4g,https://tk.tokopedia.com/ZSBn1p5KR/,Serum,Avoskin,Ingredients tidak ditemukan.
Avoskin Perfect Hydrating Treatment Essence (PHTE) 30ml - PHTE 30ml,77000.0,"Expired Date : 11/2026
Avoskin Perfect Hydrating Treatment Essence (PHTE) 30ml
Produk terlaris dari Avoskin!

Hadir sebagai essence wajah dengan konsentrasi tinggi berukuran 30 ml & 100 ml. Avoskin Perfect Hydrating Treatment Essence berfungsi untuk menjaga kesegaran dan kelembapan kulit. Diperkaya dengan ascorbic acid/ETVC, ekstrak chamomile, carrot oil dan rosehip oil.
Rasakan sensasi menyejukkan yang mampu membuat kulit terasa lebih lembut dan kenyal, cerah alami, dengan pori-pori wajah yang kian mengecil dari hari ke hari dengan pemakaian rutin.

Cara Penggunaan :
Tuangkan Perfect Hydrating Essence secukupnya ke kapas atau telapak tangan, dan aplikasikan ke seluruh wajah dan leher hingga menyerap dengan sempurna. Gunakan setiap pagi dan malam setelah mencuci wajah.

Komposisi: 
Aqua, Alcohol, Ethyl Ascorbic Acid, Propylene Glycol, Glycerin, Fragrance, Chamomile (Anthemisnobilis) Extract, Carrot (Daucus Carota Sativa) Oil, Rosa Canina Fruit Oil (Rosehip), Carbomer, Triethanolamine, Mineral Oil.
For all skin type",https://images.tokopedia.net/img/cache/500-square/o3syd0/1997/1/1/44689448e9bf486e91a6a9695d97d61b~.jpeg.webp?ect=4g,https://tk.tokopedia.com/ZSBnJJnt5/,Serum,Avoskin,Ingredients tidak ditemukan.
Avoskin Miraculous LSRiddle+ Shot Ampoule (10 ml) - LS Riddle+,149000.0,"1. Miraculous LSRiddle+ Shot Ampoule (10 ml) Begginer


Revolusi perawatan kulit di rumah serasa hasil perawatan microneedle di klinik! LSR menggambarkan Luminous Skin Radiance. Sedangkan Riddle+ menggambarkan mekanisme Spicule (Hydrolyzed Sponge) sebagai bahan aktif utama yang meresap ke dalam kulit dan memberikan sensasi seperti “jaring mikro” sehingga meningkatkan penyerapan bahan aktif lainnya. Dilengkapi Niacinamide 2% agar kulit tampak lebih cerah dan glowing. Serta mengandung bahan aktif lain seperti, Panthenol 1%, Madecassoside, dan Allantoin yang dapat membantu menenangkan kulit dan merawat skin barrier.
Kandungan Utama : Hydrolyzed Sponge Spicule 1000 ppm (0.1%), Niacinamide 2%, Panthenol 1%, Madecassoside, dan Allantoin


2. Miraculous Advanced LSRiddle+ Shot Ampoule (10 ml)


Revolusi perawatan advanced di rumah serasa hasil perawatan microneedle di klinik! LSR menggambarkan Luminous Skin Radiance. Sedangkan Riddle+ menggambarkan mekanisme Spicule (Hydrolyzed Sponge) sebagai bahan aktif utama yang meresap ke dalam kulit dan memberikan sensasi seperti “jaring mikro” sehingga meningkatkan penyerapan bahan aktif lainnya. Dilengkapi Vitamin C 10%, Vitamin E 1%, dan Ferulic Acid 0.5% agar kulit tampak lebih cerah, noda hitam tersamarkan, dan kulit tampak lebih halus.
Kandungan Utama : Hydrolyzed Sponge Spicule 5000 ppm (0.5%), Vitamin C 10%, Vitamin E 1%, dan Ferulic Acid 0.5%


Dengan 4 smart tecnologies:
Precision delivery boosters: Mengandung spicule alami yang membawa bahan aktif ke lapisan kulit lebih dalam dan presisi


Smart texture system: Tekstur berubah dari gel ke serum, memberikan sensasi ringan, cepat meresap, dan tidak lengket di kulit


Triple lock system: Sistem 3 lapis untuk menjaga stabilitas dan efektivitas bahan aktif


SmartCalm-Healing Matrix: Mengandung kombinasi bahan yang menenangkan kulit, menjaga kelembapan serta merawat skin barrier


Dapat digunakan untuk normal to sensitive skin dan digunakan maksimal 5x dalam seminggu pada malam hari.


Cara penggunaan:
Dapat digunakan untuk semua jenis kulit dan digunakan maksimal 3x dalam seminggu pada malam hariCara penggunaan:
- Buka kunci kemasan dan tekan untuk mengeluarkan produk secukupnya.
- Ratakan produk di area yang ditargetkan seperti kulit kering, kasar, dan area kusam dengan cara di tap-tap.
- Cuci tangan setelah selesai menggunakan produk
- Gunakan serum atau pelembap setelahnya dengan kandungan yang sesuai",https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/5820a36a5fad46c6bfe0607bef1c4919~.jpeg.webp?ect=4g,https://tk.tokopedia.com/ZSBn1GVqs/,Serum,Avoskin,"Hydrolyzed Sponge Spicule 1000 ppm (0.1%), Niacinamide 2%, Panthenol 1%, Madecassoside, dan Allantoin"
"NEW! WARDAH Lip Barrier Sunscreen SPF 30 PA+++ - Pelembab Bibir 24 Jam - Lip Balm, Lip Therapy, Lip Care, Hydrating - Mengandung Petrolatum Murni 100% - Memperbaiki, Meregenerasi Sel Kulit Bibir, Menghidrasi, Mengatasi Bibir Pecah - Makeup - Lip + Physical",101500.0,"NEW! Wardah Lip Barrier Sunscreen SPF 30 PA+++, gently repair and regenerate your lip barrier

Lip balm SPF 30 dengan teknologi 12H Re-HydrationTM untuk perawatan dan proteksi intens selama 12 jam efektif melindungi bibir dari UVA dan UVB. Mengandung petrolatum murni 100%, castor oil, vitamin E, vitamin F dan plump oleoactif yang secara aktif memperbaiki dan meregenerasi sel kulit bibir serta menghidrasi untuk mengatasi bibir pecah-pecah.


Ukuran: 4 gr

No. BPOM: NA18241301649


Keunggulan

1. 12H Re-HydrationTM

2. Mengandung Vitamin F, Castor Oil, petrolatum murni 100%, dan Vitamin E

3. SPF 30 PA+++

4. Dermatologically Tested

5. Cruelty Free

6. No Fragrance


Cara Pakai dan Anjuran Pemakaian

1. Aplikasikan pagi dan malam untuk bibir tampak sehat terlindungi

2. Ulangi pemakaian, kapanpun dibutuhkan

3. Dapat digunakan sebelum penggunaan lipstik untuk ekstra kelembaban

4. Dapat digunakan juga untuk aktivitas outdoor karena mengandung SPF 30 serta bibir kering, pecah-pecah, maupun sensitif


Rekomendasi pencarian produk / Product Keywords:

Wardah, Lip Balm, Lip Barrier Sunscreen, SPF 30 PA+++, Bibir Pecah-Pecah

#Wardah #LipBalmWardah #PelembabBibirWardah #LipBarrierSunscreen #LipBalmSPF30PA #BaseLip #LipCare",https://images.tokopedia.net/img/cache/500-square/o3syd0/1997/1/1/4fcf862f459c459d955c1167cbd2482f~.jpeg.webp?ect=4g,https://tk.tokopedia.com/ZSBW6gLT7/,Lip Balm & Oil,Wardah,Ingredients tidak ditemukan.
Bio Beauty Lab Bundling 20ml Luxurious & 20ml Luxurious,512000.0,"Bio Beauty Lab Bundling Facial Oil Serum 20ml Terdiri dari varian :


2pcs Luxurious Facial Oil Serum 20ml


- Luxurious Facial Oil Serum ( NA18200105048 )



Luxurious Facial Oil Serum adalah face oil yg menggunakan ingredients utama Squalane oil yg bisa menyerap ke kulit lebih cepat sehingga tidak membuat greasy / berminyak, dapat membantu menghidrasi kulit yg kering dan bisa digunakan berbarengan dengan Gua Sha / Roller.






Suitable for :

- All Skin Type

- Sensitive Skin



Natural & Organic Ingredients

Fragrance Free

Paraben Free

Cruelty Free",https://images.tokopedia.net/img/cache/500-square/VqbcmM/2024/1/16/e77677c4-457c-4431-884c-61321fb076f4.png.webp?ect=4g,https://tk.tokopedia.com/ZSBnjk69k/,Serum,Bio Beauty Lab,"utama Squalane oil yg bisa menyerap ke kulit lebih cepat sehingga tidak membuat greasy / berminyak, dapat membantu menghidrasi kulit yg kering dan bisa digunakan berbarengan dengan Gua Sha / Roller."
Bundling 30ml Potent-C + 50ml Phyto + 20ml Luxurious - Get Healthy & Glowing Skin,756000.0,"Produk ini adalah bundling skincare yang terdiri dari tiga produk berkualitas tinggi, yaitu


Phyto power essence 50ml,
Potent-C Power Serum 30ml
Face Oil Luxurious 20ml.
Phyto power essence 50ml berfungsi sebagai booster kinerja skincare agar menyerap sempurna. Dengan menggunakan Phyto, kulit Anda akan terlihat lebih sehat dan bercahaya.

Potent-C Power Serum 30ml membantu mencerahkan kulit dan menjaga dari paparan sinar UVA/UVB. Dengan kandungan Vitamin C yang tinggi, produk ini dapat membantu mengurangi tampilan noda hitam dan bintik-bintik pada kulit Anda. Potent-C Power Serum juga dapat membantu menjaga kulit Anda dari kerusakan akibat sinar matahari.

Face Oil Luxurious 20ml dapat mengunci kelembapan kulit. Dengan kandungan minyak alami yang berkualitas tinggi, produk ini dapat membantu menjaga kelembapan kulit Anda sepanjang hari. Face Oil Luxurious juga dapat membantu mengurangi tampilan garis halus dan kerutan pada wajah Anda.

Dengan menggunakan produk ini secara teratur, Anda dapat memiliki kulit yang sehat dan bercahaya. Produk ini cocok untuk semua jenis kulit dan dapat digunakan sebagai bagian dari rutinitas perawatan kulit Anda. Dapatkan kulit yang sehat dan bercahaya dengan bundling skincare ini.",https://images.tokopedia.net/img/cache/500-square/o3syd0/1997/1/1/1f0b4683b475468a96271a5d739ba714~.jpeg.webp?ect=4g,https://tk.tokopedia.com/ZSBnjkHUE/,Serum,Bio Beauty Lab,Ingredients tidak ditemukan.
[BELI 2 DAPAT 3] Azarine Best Combo Serum - Mencerahkan Berjerawat Menghidrasi - PORE MINIMIZER & SMOOTH SKIN,98000.0,"PORE MINIMIZER & SMOOTH SKIN -> Pore Tightening Serum & AHA-BHA-PHA Serum
BRIGHTENING & GLOWING -> Retinol Smooth Serum & Brightening C-Glow Serum
ANTI ACNE & BRIGHTENING -> Niacinamide 5% Serum & Acne Spot Serum
BRIGHTENING -> Retinol Smooth Serum & Revitalizing Serum",https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/f53f02b2e1f74ef3a31a5e4b659ca855~.jpeg.webp?ect=4g,https://tk.tokopedia.com/ZSBnJGoEv/,Serum,Azarine,Ingredients tidak ditemukan.
Bio Beauty Lab Bundle Extra Hydration - Phyto Power Essence 50ml/25ml + Luxurious Facial Oil Serum 10ml / 5ml - 50ml Phyto + 10ml Luxu,380000.0,"Bio Beauty Lab Extra Hydrating Bundle terdiri dari:
1. Phyto Power Essence 50ml + Luxurious Facial Oil Serum 10ml
2. Phyto Power Essence 25ml + Luxurious Facial Oil Serum 10ml
3. Phyto Power Essence 25ml + Luxurious Facial Oil Serum 5ml

- Phyto Power Essence
Phyto Power Essence adalah Pre-Serum yg dapat membantu booster kinerja skincare selanjutnya serta memberikan efek auto glowing pada kulit wajah, bisa di gunakan berbarengan dengan Face oil. 

- Luxurious Face Oil Serum
Luxurious Face Oil Serum dengan kandungan utama Squalane oil yang dapat membantu penyerapan lebih cepat sehingga tidak membuat greasy / berminyak pada wajah, serta dapat menghidrasi kulit.

Step Skincare :
Step 1: Phyto Power Essence
Step 2: Luxurious Facial Oil Serum

step pemakaian facial oil serum jika ingin di gabung keduanya :

1.bisa gunakan Luxurious Facial Oil Serum terlebih dahulu secara merata ke seluruh wajah lalu gunakan Acne Treatment Facial Oil Serum pada spot jerawat saja.
2.atau bisa pemakaian dengan cara Luxurious Facial Oil Serum di pakai pada pagi hari dan Acne Treatment Facial Oil Serum di malam hari ( atau bisa sebaliknya ).",https://images.tokopedia.net/img/cache/500-square/aphluv/1997/1/1/b5a198e0f2334463aaaf6845e8a8fefd~.jpeg.webp?ect=4g,https://tk.tokopedia.com/ZSBnjAFNM/,Serum,Bio Beauty Lab,"Squalane oil yang dapat membantu penyerapan lebih cepat sehingga tidak membuat greasy / berminyak pada wajah, serta dapat menghidrasi kulit."
WARDAH Nature Daily Calm & Soothe Micellar Water - 400,104000.0,"Wardah Nature Daily Calm & Soothe Micellar Water tanpa bilas untuk kulit sensitif dengan teknologi 3 Powerful Actions, membersihkan kotoran dan makeup, menghidrasi kulit, dan menjaga skin barrier. Diperkaya dengan Panthenol, Allantoin, dan Biosaccharide, formula gentle yang menenangkan kemerahan di kulit. Dengan teknologi IntelliCleanse BarrierTM, yang selektif mengangkat kotoran untuk 2x kulit bersih*, dengan formulanya yang gentle untuk semua jenis kulit, bahkan untuk kulit sensitif. Kini mengandung Serum Booster dengan 3x skin barrier agent**


3X skin barrier agent* gently calms and soothes skin.

*Mengacu pada 3 bahan aktif : Allantoin + Biosaccharide + Panthenol


Ukuran: 100 ml, 240 ml, 400 ml


Manfaat:

Bersihkan makeup dan kotoran


Cara pakai:

Tuangkan produk pada kapas, usapkan pada wajah, mata, & bibir dengan lembut. Tidak perlu dibilas.


Gentle for Sensitive & Dry Skin.

Hypo-allergenic. Non-Comedogenic. Non-Acnegenic. Alcohol-Free.

Dermatologically and Ophthalmologically Tested.",https://images.tokopedia.net/img/cache/500-square/o3syd0/1997/1/1/725b8016ec1247269d18e6ce5fd7b49c~.jpeg.webp?ect=4g,https://tk.tokopedia.com/ZSBWYK4AR/,Micellar Water,Wardah,Ingredients tidak ditemukan.
